name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lagos,2021-06-08,30.8,22,25.9,38.7,22,27.3,24.3,91.2,7,100,4.17,rain,0,0,25.2,11.2,266.9,1011.6,47.9,8.6,223.1,19.2,8,,2021-06-08T06:31:00,2021-06-08T19:00:12,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-06-09,32.8,22,25,40.3,22,26.1,22.8,88.9,12,100,4.17,rain,0,0,90.7,24.1,60.6,1011.9,58.1,5.6,178.5,15.4,6,,2021-06-09T06:31:09,2021-06-09T19:00:26,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-06-10,32,22.1,27.1,37.9,22.1,30.3,23.6,82.3,0.4,100,4.17,rain,0,0,20.5,14.8,179.1,1011.1,48.4,8.3,152.1,13.1,5,,2021-06-10T06:31:18,2021-06-10T19:00:41,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
Lagos,2021-06-11,29.1,24,26.2,34.9,24,28.1,23.9,87.6,7,100,4.17,rain,0,0,31.3,33.5,313.1,1011.5,50.7,8.6,202.5,17.4,7,,2021-06-11T06:31:28,2021-06-11T19:00:55,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-06-12,32,24,27.1,39.2,24,29.5,24.1,84.5,0,0,0,,0,0,31.7,16.6,177.3,1013.1,45.9,8.6,228.3,19.6,7,,2021-06-12T06:31:38,2021-06-12T19:01:09,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
Lagos,2021-06-13,31,23.8,27.3,37.7,23.8,30.4,24.2,83.8,0.1,100,4.17,rain,0,0,25.9,16.6,203.5,1013.2,55.7,9.8,185.3,16,6,,2021-06-13T06:31:49,2021-06-13T19:01:24,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,2021-06-14,32,25.2,28.6,39.2,25.2,33.1,24.8,80.8,0,0,0,,0,0,31.7,16.6,228.3,1013.2,51.2,9.6,232.4,20.1,8,,2021-06-14T06:32:00,2021-06-14T19:01:38,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,2021-06-15,33,25,28.7,42.1,25,33.4,25.3,82.9,0,0,0,,0,0,33.1,18.4,217.7,1012.8,49,9.8,211.9,18.2,8,,2021-06-15T06:32:11,2021-06-15T19:01:52,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
Lagos,2021-06-16,31.1,24.9,27.8,37.7,24.9,31.4,24.6,83.3,51.3,100,8.33,rain,0,0,42.1,23.1,254.3,1013,46.8,9,187,16.1,7,,2021-06-16T06:32:23,2021-06-16T19:02:06,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-06-17,33,25,27.7,40.6,25,30.7,24.5,83.7,2,100,4.17,rain,0,0,28.1,14.8,212.3,1014.5,46.7,10.5,163,14,6,,2021-06-17T06:32:34,2021-06-17T19:02:20,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,2021-06-18,32,25,28.1,40.6,25,32.3,25.3,85.2,1,100,4.17,rain,0,0,26.6,17.1,211.3,1014.3,52.5,10.2,200.7,17.2,8,,2021-06-18T06:32:47,2021-06-18T19:02:34,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,65201099999"
Lagos,2021-06-19,31,25,27.7,39.1,25,31.2,24.9,85.4,2,100,4.17,rain,0,0,27.4,14.8,219,1013.6,55,9.1,141.2,12.4,6,,2021-06-19T06:32:59,2021-06-19T19:02:47,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-06-20,26.2,23,24.9,26.2,23,24.9,24,94.7,14,100,8.33,rain,0,0,28.4,11.2,245.8,1014.3,55.5,7.6,51.4,4.5,2,,2021-06-20T06:33:12,2021-06-20T19:03:01,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-06-21,29.8,23.3,26.1,34.6,23.3,27.9,23.7,86.9,0.4,100,4.17,rain,0,0,29.2,20.5,272.4,1014.8,61.3,9.7,109.8,9.4,4,,2021-06-21T06:33:25,2021-06-21T19:03:14,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,2021-06-22,32,20.5,26.4,39.2,20.5,28.1,23.1,82.7,4.7,100,25,rain,0,0,31.3,55.4,289.9,1014,58.3,10.3,135.4,11.8,6,,2021-06-22T06:33:38,2021-06-22T19:03:26,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-06-23,26.4,20,24.6,26.4,20,24.6,22.6,88.7,36.9,100,95.83,rain,0,0,29.2,48.2,316.9,1013,96.1,10,68.3,5.9,3,,2021-06-23T06:33:51,2021-06-23T19:03:39,0.45,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VRJU8,remote"
Lagos,2021-06-24,27.8,21.5,25.5,32,21.5,26.3,23.2,87,10.2,100,75,rain,0,0,19.4,33.5,224.8,1012.4,95,10,134.5,11.6,5,,2021-06-24T06:34:05,2021-06-24T19:03:51,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VRJU8,remote"
Lagos,2021-06-25,28.8,24.7,26.8,34.1,24.7,29,24.4,86.7,4.2,100,54.17,rain,0,0,22.7,12.6,240.5,1012,79.3,,164.3,14.2,5,,2021-06-25T06:34:18,2021-06-25T19:04:03,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2021-06-26,26.7,23,25,26.7,23,25,23.3,90.6,22.7,100,79.17,rain,0,0,26.3,15.8,289.9,1011.5,98.9,,42.3,3.8,2,,2021-06-26T06:34:32,2021-06-26T19:04:14,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2021-06-27,27.7,22.9,25.5,31.1,22.9,26.4,23.1,86.4,0.8,100,16.67,rain,0,0,26.3,12.2,138,1011.4,80,,195.2,16.8,7,,2021-06-27T06:34:46,2021-06-27T19:04:25,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
Lagos,2021-06-28,30.6,20,26.3,35.4,20,27.9,23.4,84.4,7.1,100,45.83,rain,0,0,31,57.6,265,1013.6,64.4,11.6,210.7,18.1,7,,2021-06-28T06:35:00,2021-06-28T19:04:36,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,remote,65201099999"
Lagos,2021-06-29,28,19.5,25,32.1,19.5,25.8,22.6,86.6,13.4,100,50,rain,0,0,24.5,57.6,316.5,1015.1,83.8,12,155.8,13.5,6,,2021-06-29T06:35:14,2021-06-29T19:04:46,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VRJU8,remote"
Lagos,2021-06-30,31,19,26.8,36.5,19,29,23.1,80.7,1,100,25,rain,0,0,30.2,31.7,245.9,1014.8,68.6,9.9,199.8,17.3,7,,2021-06-30T06:35:27,2021-06-30T19:04:56,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-07-01,33,24,27.7,40.6,24,30.4,24.1,81.7,1,100,4.17,rain,0,0,25.9,20.5,248.8,1014.5,56.1,9.6,178.4,15.3,6,,2021-07-01T06:35:41,2021-07-01T19:05:05,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-07-02,31,25,27.4,39.1,25,30.9,25.1,87.5,1.1,100,4.17,rain,0,0,24.8,22.3,233.4,1013.9,63,8.7,130,11.2,5,,2021-07-02T06:35:55,2021-07-02T19:05:14,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-07-03,29,23.1,26.2,34.5,23.1,28.2,24.5,90.7,36,100,4.17,rain,0,0,29.5,25.9,245.5,1014.5,60.5,8.8,123,10.7,5,,2021-07-03T06:36:09,2021-07-03T19:05:22,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,65201099999"
Lagos,2021-07-04,31,22,25.7,36.5,22,27.2,23,85.9,4,100,4.17,rain,0,0,32,27.7,249.1,1015.3,55.3,9.7,122.7,10.6,4,,2021-07-04T06:36:22,2021-07-04T19:05:30,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-07-05,32,24,27.3,37.9,24,30,23.6,80.9,0,0,0,,0,0,31.7,20.5,229.2,1015.3,41.5,10.8,243,21,8,,2021-07-05T06:36:36,2021-07-05T19:05:37,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-07-06,31,22,27.5,36.5,22,30.5,23.9,81.4,0,0,0,,0,0,29.9,31.2,220.3,1014.5,56.3,9.2,207.5,17.9,7,,2021-07-06T06:36:49,2021-07-06T19:05:44,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-07-07,30,21,25.4,35.1,21,27.3,22.8,86.6,4,100,8.33,rain,0,0,37.1,24.1,242.1,1012.9,60.3,8.4,197.8,17,8,,2021-07-07T06:37:02,2021-07-07T19:05:50,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VRJU8,DNMM,65201099999"
Lagos,2021-07-08,28,24,26.1,32.7,24,27.7,24.5,90.6,1,100,4.17,rain,0,0,34.9,22.3,230.7,1014.5,62.7,9.6,200.5,17.3,7,,2021-07-08T06:37:16,2021-07-08T19:05:55,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-07-09,28,24.9,25.9,31.9,24.9,26.9,24.2,90.9,27,100,8.33,rain,0,0,29.5,22.3,223.5,1014.7,72.8,8.2,148.6,12.7,5,,2021-07-09T06:37:28,2021-07-09T19:06:00,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-07-10,30,23,26.9,35.5,23,29,23.2,81.2,1,100,4.17,rain,0,0,29.9,20.5,227.8,1014.6,62.8,9.6,207.8,17.9,7,,2021-07-10T06:37:41,2021-07-10T19:06:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-07-11,29.7,24,27.5,33.8,24,30.1,22.8,76.2,0,0,0,,0,0,32.8,20.5,240.4,1015.3,54.3,9.5,220.9,19.2,8,,2021-07-11T06:37:53,2021-07-11T19:06:08,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,2021-07-12,30,24,26.7,35.1,24,28.5,23.6,83.5,0,0,0,,0,0,37.1,25.9,234.6,1015.7,55.5,9.5,197.4,16.9,7,,2021-07-12T06:38:06,2021-07-12T19:06:11,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,2021-07-13,31.2,24,27.3,35.5,24,29.4,23.5,80.8,0,0,0,,0,0,36.7,29.5,240.2,1014.5,50.6,9.4,235.8,20.4,8,,2021-07-13T06:38:17,2021-07-13T19:06:13,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
Lagos,2021-07-14,28.8,25,26.7,33.9,25,28.3,23.5,83.2,0.1,100,4.17,rain,0,0,36.7,23.1,229.7,1014,63.8,8.8,169.6,14.5,7,,2021-07-14T06:38:29,2021-07-14T19:06:15,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,2021-07-15,30,25,26.4,36.1,25,27.9,23.8,86.3,50,100,4.17,rain,0,0,36.4,18.4,247.1,1013.1,51.4,7.7,181.7,15.7,7,,2021-07-15T06:38:40,2021-07-15T19:06:16,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,65201099999"
Lagos,2021-07-16,26,22,24.1,26,22,24.1,23.3,95.6,2,100,4.17,rain,0,0,55.4,31.7,233.7,1013.3,55.8,6.5,32.8,2.9,2,,2021-07-16T06:38:51,2021-07-16T19:06:16,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,65201099999"
Lagos,2021-07-17,29.4,22,25.2,35,22,26.8,23.4,90.3,0.3,100,4.17,rain,0,0,31.7,24.1,221.1,1015.1,52.7,8.4,147,12.7,6,,2021-07-17T06:39:02,2021-07-17T19:06:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-07-18,28.7,24,26.3,32.7,24,28,23.7,86.1,0.2,100,8.33,rain,0,0,33.1,29.5,231.9,1014.8,58.4,9.6,139.5,12,5,,2021-07-18T06:39:12,2021-07-18T19:06:14,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-07-19,29.1,24,26.7,32.7,24,28.4,22.9,80.6,0.1,100,4.17,rain,0,0,35.6,26.9,238.8,1014.4,60.5,9.5,169.6,14.5,6,,2021-07-19T06:39:22,2021-07-19T19:06:12,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-07-20,28,25,26.3,31.9,25,27.5,23.3,83.7,2,100,4.17,rain,0,0,31,24.1,237.8,1015.3,58,8.9,167,14.5,6,,2021-07-20T06:39:32,2021-07-20T19:06:10,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-07-21,30.1,24.9,26.6,34.4,24.9,28.1,23.1,81.5,2,100,4.17,rain,0,0,38.5,25.9,230.1,1016.7,49.1,9.9,220.9,19,8,,2021-07-21T06:39:41,2021-07-21T19:06:06,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-07-22,29.2,24,26.4,32.7,24,27.7,22.5,79.8,0,0,0,,0,0,35.6,20.5,228.9,1017.1,46.7,9.4,161.2,13.9,5,,2021-07-22T06:39:49,2021-07-22T19:06:02,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
Lagos,2021-07-23,30,24,26.7,34.9,24,28.6,23.2,81.5,0,0,0,,0,0,35.6,24.1,229.4,1016.1,51.7,9.7,223.8,19.3,8,,2021-07-23T06:39:58,2021-07-23T19:05:57,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,2021-07-24,31,24,27,35.5,24,28.6,22.8,78.9,0,0,0,,0,0,37.8,22.3,232.7,1015.3,45.6,9.9,227.6,19.7,8,,2021-07-24T06:40:06,2021-07-24T19:05:52,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,2021-07-25,30,24,27.2,34.1,24,28.8,22.4,76.1,0,0,0,,0,0,40.7,24.1,225.4,1014.7,54.1,9.8,217.6,18.9,8,,2021-07-25T06:40:13,2021-07-25T19:05:45,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,2021-07-26,28.8,24.1,26.3,32.3,24.1,27.5,22.3,78.9,0,0,0,,0,0,38.5,31.7,236.1,1014.4,57.7,9.9,156.1,13.4,7,,2021-07-26T06:40:20,2021-07-26T19:05:38,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-07-27,28,24,25.8,30.6,24,26.6,22.3,81.6,0,0,0,,0,0,39.6,24.1,230.8,1014.2,57.7,9.9,87.4,7.4,3,,2021-07-27T06:40:27,2021-07-27T19:05:30,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,2021-07-28,31,24,26.7,35.5,24,28.6,22.8,79.8,0.1,100,4.17,rain,0,0,34.9,20.5,219,1014.2,50,10,215.9,18.6,7,,2021-07-28T06:40:33,2021-07-28T19:05:22,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-07-29,31,24,27,34.6,24,28.4,22.4,76.4,0,0,0,,0,0,37.4,25.9,237.1,1014.5,41.3,9.3,227.8,19.8,7,,2021-07-29T06:40:38,2021-07-29T19:05:12,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
Lagos,2021-07-30,29.5,24,26.8,33.5,24,28.7,22.5,77.6,0,0,0,,0,0,29.9,18.4,226.4,1014.7,48.4,9.1,178.3,15.4,6,,2021-07-30T06:40:43,2021-07-30T19:05:02,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,2021-07-31,31,25,27.7,35.3,25,30.2,23.2,77.1,0,0,0,,0,0,36,22.3,223.5,1015.2,57.4,9.5,234.1,20.3,8,,2021-07-31T06:40:48,2021-07-31T19:04:52,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
Lagos,2021-08-01,31,24.2,27.1,35.5,24.2,28.8,23.4,81,0,0,0,,0,0,32.8,33.8,234.2,1016.8,54.3,9.6,204.7,17.7,7,,2021-08-01T06:40:52,2021-08-01T19:04:40,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,65202099999,DNMM,65201099999"
Lagos,2021-08-02,29,25,26.5,33.6,25,28,23.6,84.7,0,0,0,,0,0,32.8,16.6,247.4,1016,45,9.6,161.6,13.9,6,,2021-08-02T06:40:56,2021-08-02T19:04:28,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
Lagos,2021-08-03,30.1,23.9,26.5,35.1,23.9,28.2,23.5,83.9,0,0,0,,0,0,34.6,29.5,231.7,1014.7,60.9,9.3,155.5,13.5,6,,2021-08-03T06:40:59,2021-08-03T19:04:15,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
Lagos,2021-08-04,30,23.9,26.5,35.1,23.9,28.1,23.5,84.3,0.1,100,4.17,rain,0,0,31.7,24.1,223.1,1015.1,67.4,8.8,167,14.4,5,,2021-08-04T06:41:02,2021-08-04T19:04:01,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,2021-08-05,28,23.1,25.7,32.1,23.1,26.8,23.7,89.1,38,100,8.33,rain,0,0,27.7,22.3,227.7,1017,52.2,8.7,83.3,7.1,3,,2021-08-05T06:41:04,2021-08-05T19:03:47,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
Lagos,2021-08-06,31,25,26.5,35.5,25,28,23.8,85.6,0.1,100,4.17,rain,0,0,27.7,24.8,236.5,1016.3,54.3,9.1,122.8,10.5,6,,2021-08-06T06:41:06,2021-08-06T19:03:31,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,2021-08-07,29,24.2,25.8,33.9,24.2,26.6,24,90.2,4,100,4.17,rain,0,0,37.8,18.4,236.6,1015.3,52.4,8.4,152.7,13.3,6,,2021-08-07T06:41:07,2021-08-07T19:03:16,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,2021-08-08,26.8,23,24.9,29.2,23,25,23.3,91.1,3,100,4.17,rain,0,0,34.6,27.7,243,1015,64.1,8.4,128.1,11.1,4,,2021-08-08T06:41:08,2021-08-08T19:02:59,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
Lagos,2021-08-09,29.2,24.9,26.6,33.6,24.9,28.1,23.5,84.1,1,100,4.17,rain,0,0,35.6,27.7,229.7,1015.9,54.7,9.6,204.5,17.6,7,,2021-08-09T06:41:08,2021-08-09T19:02:42,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,65201099999"
Lagos,2021-08-10,29.2,24,26.2,33.2,24,27.4,23.4,85.5,0.1,100,4.17,rain,0,0,35.3,24.1,233.9,1015.2,61.7,8.8,149.3,13,6,,2021-08-10T06:41:08,2021-08-10T19:02:24,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,2021-08-11,28,24,26,31.3,24,27.1,23.1,84.4,0,0,0,,0,0,51.8,33.5,241.8,1014.1,56.7,10,198.9,17.3,8,,2021-08-11T06:41:08,2021-08-11T19:02:05,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
Lagos,2021-08-12,30,24,26.6,35.2,24,28.3,23.8,85.3,1,100,4.17,rain,0,0,36.7,25.9,209.3,1014.3,66.9,10,233.4,20.1,8,,2021-08-12T06:41:07,2021-08-12T19:01:46,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
Lagos,2021-08-13,29,24.9,26.1,32.7,24.9,27.1,23.2,84.3,0.2,100,4.17,rain,0,0,34.6,55.4,220.1,1015,75.7,9,165.3,14.3,7,,2021-08-13T06:41:05,2021-08-13T19:01:26,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
Lagos,2021-08-14,30,24,26.5,34.1,24,28,23.2,82.2,0,0,0,,0,0,32,27.7,231.3,1014,54.7,9.8,156.6,13.4,5,,2021-08-14T06:41:03,2021-08-14T19:01:06,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
Lagos,2021-08-15,31,24,26.6,35.5,24,28.1,22.8,80.3,0,0,0,,0,0,35.3,24.1,230.7,1013.1,51,9.8,188.5,16.2,7,,2021-08-15T06:41:00,2021-08-15T19:00:45,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
Lagos,2021-08-16,31,24,27,34.6,24,28.4,22.5,77.5,0,0,0,,0,0,31.3,25.9,229.6,1013.6,49.3,9.7,118.9,10.2,4,,2021-08-16T06:40:58,2021-08-16T19:00:23,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
Lagos,2021-08-17,29,24.9,26.5,33.6,24.9,28.2,23.6,84.4,0.1,100,4.17,rain,0,0,31.7,20.5,234.3,1014.8,58.9,10,201.9,17.4,6,,2021-08-17T06:40:54,2021-08-17T19:00:01,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,2021-08-18,29,24,26.4,33.6,24,27.6,23.2,83.3,0,0,0,,0,0,32.4,18.4,236.6,1015.1,54.5,9.6,152.9,13.3,6,,2021-08-18T06:40:50,2021-08-18T18:59:38,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,2021-08-19,31,25,26.7,35.6,25,28,23.3,82.2,0.4,100,8.33,rain,0,0,29.2,20.5,251.9,1013.4,57.8,9.8,147.3,12.6,6,,2021-08-19T06:40:46,2021-08-19T18:59:15,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,2021-08-20,27,24.8,25.9,30.1,24.8,26.7,23.3,86,0,0,0,,0,0,34.2,22.3,233.4,1012.4,53.7,9.9,149.7,12.9,6,,2021-08-20T06:40:41,2021-08-20T18:58:51,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
Lagos,2021-08-21,27,24,25.1,30.2,24,25.4,23.6,91.6,7,100,4.17,rain,0,0,35.3,18.4,231.6,1013,66.6,8.4,40,3.4,2,,2021-08-21T06:40:36,2021-08-21T18:58:26,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999"
Lagos,2021-08-22,30,23.8,25.7,36.2,23.8,26.9,23.8,89.4,2,100,4.17,rain,0,0,22.3,18.4,220.2,1012.8,60.9,8.3,93.7,8.1,3,,2021-08-22T06:40:31,2021-08-22T18:58:01,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,2021-08-23,30.8,23.2,26.4,37.2,23.2,28.3,23.9,86.4,2,100,4.17,rain,0,0,28.8,22.3,229.5,1011.6,59.8,8.7,171.2,14.7,8,,2021-08-23T06:40:25,2021-08-23T18:57:36,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
Lagos,2021-08-24,29,25,26.6,33.6,25,28.3,24,86,1,100,16.67,rain,0,0,27.4,22.3,226.3,1010.8,72.3,9.9,172.2,14.9,6,,2021-08-24T06:40:19,2021-08-24T18:57:10,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,2021-08-25,30,24.9,26.9,35.1,24.9,28.8,23.6,83,6,100,4.17,rain,0,0,29.5,25.9,213.8,1011.2,60.4,9.9,166.5,14.5,6,,2021-08-25T06:40:12,2021-08-25T18:56:43,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
Lagos,2021-08-26,29,25,26.8,34.5,25,28.4,23.6,82.9,3,100,4.17,rain,0,0,28.1,17.3,243.8,1012.5,57.2,9.6,187.1,16.2,7,,2021-08-26T06:40:06,2021-08-26T18:56:17,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
