name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lagos,2017-09-01,30,23,25.7,35.1,23,26.8,22.7,84.5,0,0,0,,0,0,31.3,25.9,271,1015.6,55.2,9.2,230.3,20,8,,2017-09-01T06:39:15,2017-09-01T18:53:25,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
Lagos,2017-09-02,29.1,23,25.6,33,23,26.7,22.8,85.2,0,0,0,,0,0,37.4,20.5,262.8,1015.3,59.2,9.5,235.7,20.5,8,,2017-09-02T06:39:07,2017-09-02T18:52:56,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
Lagos,2017-09-03,28,24,25.4,31.9,24,26.2,23.1,87.2,0,0,0,,0,0,37.1,18.4,251.6,1015,58.3,9.8,166.2,14.4,6,,2017-09-03T06:38:57,2017-09-03T18:52:26,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
Lagos,2017-09-04,29,24,25.6,32.7,24,26.2,22.8,85.1,0,0,0,,0,0,37.8,22.3,259.6,1014.9,63,10,198.9,17.1,7,,2017-09-04T06:38:48,2017-09-04T18:51:56,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
Lagos,2017-09-05,30,23,25.8,35.1,23,27.3,23.1,85.3,0,0,0,,0,0,32,20.5,258.9,1015,58.3,9.4,221.2,19,7,,2017-09-05T06:38:38,2017-09-05T18:51:26,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,2017-09-06,29,23.6,25.8,33,23.6,27,23.1,85.5,0,0,0,,0,0,33.5,27.7,265.1,1014,65,9.6,188,16.3,7,,2017-09-06T06:38:29,2017-09-06T18:50:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,remote,65201099999"
Lagos,2017-09-07,26,23,24.3,26,23,24.3,23,92.4,11,100,8.33,rain,0,0,27.7,20.5,265.1,1013.5,69.1,7.4,35.1,2.8,1,,2017-09-07T06:38:19,2017-09-07T18:50:24,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,2017-09-08,27,23.6,24.8,30.1,23.6,25,23.3,91.2,25,100,8.33,rain,0,0,25.2,20.5,259.4,1013.8,81.3,7.9,166.9,14.3,5,,2017-09-08T06:38:08,2017-09-08T18:49:53,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
Lagos,2017-09-09,29,24,26,34.5,24,27.7,23.8,88.1,0,0,0,,0,0,27,18.4,259.9,1013.8,57.1,9.3,191.4,16.5,7,,2017-09-09T06:37:58,2017-09-09T18:49:22,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65213099999,DNMM,65201099999"
Lagos,2017-09-10,30,24,26.1,35.1,24,27.5,23.5,86,0,0,0,,0,0,37.1,22.3,257.8,1013,58.4,9.4,200.2,17.2,7,,2017-09-10T06:37:48,2017-09-10T18:48:51,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
Lagos,2017-09-11,27,21,24.7,29.6,21,25.1,22.8,89.2,290,100,8.33,rain,0,0,30.6,22.3,245.7,1012.9,80,8.1,113.8,9.8,5,,2017-09-11T06:37:37,2017-09-11T18:48:19,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,2017-09-12,28,23.8,25.2,31.3,23.8,25.7,23.4,89.7,0,0,0,,0,0,29.5,22.3,272.5,1013.8,61.1,9.4,133.2,11.5,5,,2017-09-12T06:37:27,2017-09-12T18:47:48,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,65201099999"
Lagos,2017-09-13,26.2,24,25.1,26.2,24,25.1,23.6,91.8,0,0,0,,0,0,39.6,22.3,266.9,1014.9,55.8,8.9,173.8,15,7,,2017-09-13T06:37:16,2017-09-13T18:47:16,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
Lagos,2017-09-14,30,23,26.2,35.3,23,27.6,23.7,86.6,0,0,0,,0,0,34.6,24.1,264.7,1014,64.7,9.2,199.3,17.3,8,,2017-09-14T06:37:05,2017-09-14T18:46:44,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
Lagos,2017-09-15,28,24.9,26.2,31.9,24.9,27.2,23.7,86.5,0.3,100,12.5,rain,0,0,41,25.9,256.7,1013.4,59.9,9,240.4,20.8,9,,2017-09-15T06:36:54,2017-09-15T18:46:12,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,2017-09-16,30,24.6,26.2,35.1,24.6,27.6,23.6,85.8,2,100,4.17,rain,0,0,44.3,24.1,262.8,1013.7,67.2,9.9,166,14.5,7,,2017-09-16T06:36:43,2017-09-16T18:45:40,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,2017-09-17,30,23.8,26.4,34.1,23.8,28.1,23.3,83.6,0,0,0,,0,0,33.1,20.5,258.1,1015.3,58.6,9.8,221.8,19.3,9,,2017-09-17T06:36:33,2017-09-17T18:45:08,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,2017-09-18,30.1,23.8,26,34.5,23.8,27.1,23.4,86.2,0.7,100,20.83,rain,0,0,33.8,18.4,258.4,1014.6,60.6,9.8,207.1,18,7,,2017-09-18T06:36:22,2017-09-18T18:44:36,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
Lagos,2017-09-19,30,25,26.4,35.1,25,27.8,23.9,86.3,0.6,100,12.5,rain,0,0,35.6,24.1,249.7,1013.4,71.7,10,163.6,14.2,6,,2017-09-19T06:36:11,2017-09-19T18:44:04,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,2017-09-20,27.7,24.9,26.1,31.2,24.9,27,23.8,87.1,0.8,100,33.33,rain,0,0,34.6,18,228.3,1012.2,52.9,,191.9,16.6,6,,2017-09-20T06:36:00,2017-09-20T18:43:32,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2017-09-21,28,25.1,26.1,32.1,25.1,26.8,23.7,86.7,3.1,100,50,rain,0,0,39.6,24.1,236.9,1011.9,77.4,10,153,13.1,7,,2017-09-21T06:35:49,2017-09-21T18:43:00,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
Lagos,2017-09-22,30,24.8,26.9,34.1,24.8,28.3,23.1,80.1,0.6,100,16.67,rain,0,0,36.7,22.3,250.7,1013.5,65.4,9.8,131.3,11.4,5,,2017-09-22T06:35:39,2017-09-22T18:42:29,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65213099999,DNMM,remote,65201099999"
Lagos,2017-09-23,31,23.9,27,35.3,23.9,28.6,23.2,80.9,0,0,0,,0,0,30.6,22.3,248.4,1014.7,56.2,9.8,225.8,19.5,9,,2017-09-23T06:35:28,2017-09-23T18:41:57,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,2017-09-24,29,21.8,25.3,32.5,21.8,25.9,22.9,87.5,49,100,8.33,rain,0,0,26.3,27.7,261.9,1014.5,52,9.1,194.5,16.7,8,,2017-09-24T06:35:18,2017-09-24T18:41:26,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,65201099999"
Lagos,2017-09-25,31,23.2,26.7,36.5,23.2,28.7,24,85.6,0.1,100,4.17,rain,0,0,25.2,24.1,262.7,1013,60.5,9,183.6,15.9,7,,2017-09-25T06:35:08,2017-09-25T18:40:54,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,2017-09-26,25,22.8,24.1,25,22.8,24.1,23.2,95.1,4,100,4.17,rain,0,0,27,27.7,275.6,1012.1,52.4,6.5,173.1,15,7,,2017-09-26T06:34:58,2017-09-26T18:40:23,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,65201099999"
Lagos,2017-09-27,31,22,26.4,36.5,22,28.1,23,83.4,0,0,0,,0,0,27.4,24.1,272.2,1012.4,41.9,7.8,192.5,16.6,8,,2017-09-27T06:34:48,2017-09-27T18:39:52,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,remote,65201099999"
Lagos,2017-09-28,29,22,25.5,32.7,22,26.3,23.4,88.5,0.2,100,4.17,rain,0,0,29.9,20.5,265,1013.5,51.3,9.1,159.4,13.6,6,,2017-09-28T06:34:38,2017-09-28T18:39:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,2017-09-29,29,24.2,26.2,33.6,24.2,27.7,24.1,88.5,1,100,4.17,rain,0,0,22.7,137.2,246.6,1013.2,63.4,8.6,113.7,10.1,4,,2017-09-29T06:34:28,2017-09-29T18:38:51,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,2017-09-30,32,22,26.6,36.8,22,28.1,23.2,82.8,6,100,4.17,rain,0,0,22.7,27.7,237.3,1012.2,55.9,8.6,218.4,19,8,,2017-09-30T06:34:19,2017-09-30T18:38:20,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,2017-10-01,56,24,28.8,56,24,31.2,24,79.4,0,0,0,,0,0,26.6,25.9,255.6,1012.2,51.6,9,214.7,18.5,8,,2017-10-01T06:34:10,2017-10-01T18:37:50,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
Lagos,2017-10-02,29,23.9,26,34.3,23.9,27,23.6,86.7,5,100,4.17,rain,0,0,30.2,18.4,260.9,1011.8,53.4,9.7,236.2,20.4,9,,2017-10-02T06:34:01,2017-10-02T18:37:21,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,2017-10-03,31.1,22,26.4,37.7,22,28.4,23.4,84.7,0,0,0,,0,0,28.1,24.1,272.1,1011,41.9,8.9,199.2,17.4,7,,2017-10-03T06:33:53,2017-10-03T18:36:51,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,2017-10-04,30.1,22.8,26.4,36.3,22.8,28.3,24,87.2,25,100,4.17,rain,0,0,44.6,25.9,261.7,1012.3,60.9,9,153.8,13.3,6,,2017-10-04T06:33:45,2017-10-04T18:36:22,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
Lagos,2017-10-05,30,24,26.2,36.2,24,27.8,23.9,87.4,1,100,4.17,rain,0,0,24.8,25.9,255.9,1012.1,63.7,8.7,114.2,9.6,5,,2017-10-05T06:33:37,2017-10-05T18:35:54,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,2017-10-06,31,23.9,26.9,37.7,23.9,29.3,24.2,85.8,0.2,100,8.33,rain,0,0,30.6,27.7,269.6,1011.7,60.5,8.6,216.3,18.7,8,,2017-10-06T06:33:29,2017-10-06T18:35:26,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
Lagos,2017-10-07,30,23.9,25.8,36.2,23.9,26.7,24,90.5,27,100,4.17,rain,0,0,24.5,22.3,266.3,1011.7,68.4,8.2,115.1,10,4,,2017-10-07T06:33:22,2017-10-07T18:34:58,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,2017-10-08,28,23.8,25.8,32.7,23.8,27,23.8,89.2,0.7,100,4.17,rain,0,0,23.4,18.4,269.5,1012.5,66.9,8.9,85.1,7.2,3,,2017-10-08T06:33:16,2017-10-08T18:34:30,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
Lagos,2017-10-09,32,24.9,27.4,39.2,24.9,30.2,24.6,85.5,0.1,100,4.17,rain,0,0,25.9,24.1,255.8,1012,53.1,9.3,217.6,18.7,7,,2017-10-09T06:33:09,2017-10-09T18:34:03,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,2017-10-10,31,21.9,26.5,37.7,21.9,28.8,24,87,35,100,4.17,rain,0,0,27.7,25.9,263.7,1011.8,64.2,8.3,206.5,17.8,7,,2017-10-10T06:33:03,2017-10-10T18:33:37,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999"
Lagos,2017-10-11,30,22,25.9,36.1,22,27.8,23.6,87.7,0,0,0,,0,0,29.9,24.1,261.8,1012.8,55.6,8.2,179.5,15.4,7,,2017-10-11T06:32:58,2017-10-11T18:33:11,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
Lagos,2017-10-12,28,22,24.9,32.7,22,25.4,23.6,92.6,17,100,4.17,rain,0,0,25.6,20.5,259.5,1013.4,58.3,8.7,163.9,14.1,7,,2017-10-12T06:32:53,2017-10-12T18:32:46,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,2017-10-13,31,24,26.6,39,24,28.9,24.1,86.3,0,0,0,,0,0,27,18.4,269.6,1012.5,65.1,8.8,190.4,16.3,8,,2017-10-13T06:32:48,2017-10-13T18:32:21,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
Lagos,2017-10-14,32,24,27.3,37.9,24,29.5,23.9,82.7,0,0,0,,0,0,19.4,22.3,242.9,1012.7,58.4,8.2,163.9,14.1,6,,2017-10-14T06:32:44,2017-10-14T18:31:57,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
Lagos,2017-10-15,31,24.9,27.4,38,24.9,30.2,24.5,84.8,0.1,100,4.17,rain,0,0,27,22.3,252.4,1012.9,55.7,8.8,225.3,19.4,8,,2017-10-15T06:32:41,2017-10-15T18:31:33,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,65213099999,DNMM,remote,65201099999"
Lagos,2017-10-16,31,25,27.3,37.7,25,29.9,24.8,86.7,0.2,100,4.17,rain,0,0,22.7,20.5,268,1014,61.5,9.8,196.8,16.9,8,,2017-10-16T06:32:38,2017-10-16T18:31:10,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
Lagos,2017-10-17,32.1,25,27.8,40.6,25,31.5,25.2,86.5,2,100,4.17,rain,0,0,30.2,24.1,267.5,1014.2,58.1,8.6,214.1,18.3,9,,2017-10-17T06:32:35,2017-10-17T18:30:47,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
Lagos,2017-10-18,28,25,26.7,32.9,25,28.9,25.1,90.9,0,0,0,,0,0,24.8,18.4,255.7,1014,64.2,7.9,117.2,10.1,4,,2017-10-18T06:32:33,2017-10-18T18:30:26,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
Lagos,2017-10-19,30,24,26.8,36.2,24,29.1,24.1,86.1,0,0,0,,0,0,23.8,16.6,270.8,1013.8,56,6.7,225.9,19.6,8,,2017-10-19T06:32:32,2017-10-19T18:30:04,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
Lagos,2017-10-20,31,24.9,27.6,36.5,24.9,30.6,24.6,84.2,0.1,100,4.17,rain,0,0,27.4,20.5,257,1013.3,65.9,7.7,229.3,19.7,8,,2017-10-20T06:32:31,2017-10-20T18:29:44,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
Lagos,2017-10-21,32,24,27.8,39.2,24,31.2,24.7,83.9,0.1,100,4.17,rain,0,0,26.6,27.7,262.4,1013.5,57.4,7.7,190.3,16.3,8,,2017-10-21T06:32:31,2017-10-21T18:29:24,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,2017-10-22,30.8,24,27.1,36.3,24,29.7,24.8,87.6,11,100,4.17,rain,0,0,33.8,25.9,268.7,1013.5,54.5,8.7,167.5,14.4,6,,2017-10-22T06:32:31,2017-10-22T18:29:05,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,65213099999,DNMM,65201099999"
Lagos,2017-10-23,31,25.8,27.5,38.7,25.8,30.2,25,86.8,5,100,4.17,rain,0,0,24.5,27.7,257.6,1012.5,60.4,8.9,188.7,16.3,7,,2017-10-23T06:32:33,2017-10-23T18:28:47,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
Lagos,2017-10-24,32,24.1,27.7,39.2,24.1,31.2,24.7,84.2,0,0,0,,0,0,29.5,18.4,265.1,1011.7,58.6,8.8,217.6,19,8,,2017-10-24T06:32:34,2017-10-24T18:28:30,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
Lagos,2017-10-25,34,25,28.2,40.6,25,31.7,24.8,83.1,0,0,0,,0,0,24.5,22.3,251.4,1011.8,54.9,8.6,186.5,16.1,7,,2017-10-25T06:32:37,2017-10-25T18:28:13,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
Lagos,2017-10-26,33,25.1,28.5,40.6,25.1,32.8,25.2,83.4,0,0,0,,0,0,22.3,27.7,259.8,1012.1,57.4,9.6,187.3,16.1,7,,2017-10-26T06:32:40,2017-10-26T18:27:57,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
Lagos,2017-10-27,31.4,24,26.3,39.1,24,28.8,25,93.1,32,100,8.33,rain,0,0,46.4,18.4,264.3,1011.8,55.9,8.5,174.7,15.1,7,,2017-10-27T06:32:43,2017-10-27T18:27:42,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,65201099999"
Lagos,2017-10-28,30,25,27.1,36.8,25,29.5,24.9,87.9,0.6,100,8.33,rain,0,0,27,20.5,255.2,1011.1,60.3,8.7,191.5,16.5,7,,2017-10-28T06:32:48,2017-10-28T18:27:28,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
Lagos,2017-10-29,32.1,24,27.7,39.3,24,31.1,24.5,84.1,0,0,0,,0,0,22.7,18.4,264.9,1011.2,52.9,7.2,219.6,19.1,8,,2017-10-29T06:32:53,2017-10-29T18:27:14,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
Lagos,2017-10-30,33,25,28.5,42.1,25,32.9,25.3,83.5,0,0,0,,0,0,28.1,24.1,256.9,1010.7,59.5,8.3,213.9,18.5,7,,2017-10-30T06:32:59,2017-10-30T18:27:02,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,2017-10-31,31,25.9,27.7,37.7,25.9,31.5,25.1,86,0.2,100,4.17,rain,0,0,24.5,20.5,245,1011.6,50.3,7.5,168.1,14.5,6,,2017-10-31T06:33:05,2017-10-31T18:26:50,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
Lagos,2017-11-01,31,25,27.3,37.7,25,30.1,24.8,86.3,0,0,0,,0,0,20.9,18.4,203,1011.7,61.3,8.3,144.7,12.4,5,,2017-11-01T06:33:12,2017-11-01T18:26:40,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
Lagos,2017-11-02,30.8,24.8,27.1,37.3,24.8,29.7,24.3,84.7,0,0,0,,0,0,26.3,14.8,220.7,1012.4,56.6,7.6,185.7,15.9,7,,2017-11-02T06:33:20,2017-11-02T18:26:30,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
Lagos,2017-11-03,32,24,27.9,39.2,24,31.3,24.5,82.9,0,0,0,,0,0,23.4,16.6,245.7,1011.6,56.2,8.5,198.2,17,8,,2017-11-03T06:33:29,2017-11-03T18:26:21,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
Lagos,2017-11-04,31,23,26.4,37.7,23,28.6,24.5,90,12,100,8.33,rain,0,0,25.2,55.4,231.9,1012.4,56.9,8.4,178.7,15.3,7,,2017-11-04T06:33:39,2017-11-04T18:26:13,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,65201099999"
Lagos,2017-11-05,29.5,23.9,26.3,34.8,23.9,28.3,24.3,89.3,1.7,100,29.17,rain,0,0,25.6,11.9,227.2,1011.6,63.8,6.3,185.6,15.9,7,,2017-11-05T06:33:49,2017-11-05T18:26:06,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
Lagos,2017-11-06,28.6,25.2,26.8,33.5,25.2,28.9,24.1,85.5,2.3,100,54.17,rain,0,0,25.9,14,214.5,1010,71.9,,182.5,15.7,6,,2017-11-06T06:34:00,2017-11-06T18:26:00,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2017-11-07,29.6,25.7,27.6,35.6,25.7,30.6,24.7,84.2,1.3,100,37.5,rain,0,0,28.1,11.9,227,1009.5,71.5,,223.7,19.3,8,,2017-11-07T06:34:11,2017-11-07T18:25:55,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2017-11-08,29.5,25.9,27.6,35,25.9,31,24.8,85,1.1,100,29.17,rain,0,0,25.9,14.4,224.6,1009.7,46.2,,205.4,17.5,8,,2017-11-08T06:34:24,2017-11-08T18:25:51,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
Lagos,2017-11-09,29.3,26.1,27.6,34.8,26.1,31.2,24.8,84.6,1.6,100,45.83,rain,0,0,26.6,15.1,221.7,1010.2,93.6,,207.3,17.8,8,,2017-11-09T06:34:37,2017-11-09T18:25:47,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,remote
Lagos,2017-11-10,29.9,25.4,27.6,36.6,25.4,31.1,24.8,85.1,2.3,100,41.67,rain,0,0,29.2,16.2,228.1,1010.1,63.6,8,215.1,18.4,7,,2017-11-10T06:34:51,2017-11-10T18:25:45,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,65201099999"
Lagos,2017-11-11,29.6,25.9,27.4,36.3,25.9,30.4,24.9,86.3,2,100,50,rain,0,0,29.2,14.8,227.3,1009.9,64.1,,208.9,17.9,7,,2017-11-11T06:35:05,2017-11-11T18:25:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2017-11-12,28.7,26,27.2,35,26,29.9,24.8,86.8,4.8,100,37.5,rain,0,0,21.2,12.2,209.5,1009.5,57.2,,162.9,14.2,5,,2017-11-12T06:35:21,2017-11-12T18:25:44,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
Lagos,2017-11-13,29.7,25.9,27.6,36,25.9,31.1,24.8,84.9,6.8,100,41.67,rain,0,0,23.4,12.2,208.5,1009,46.4,,195.6,16.8,7,,2017-11-13T06:35:37,2017-11-13T18:25:45,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2017-11-14,29,26,27.4,34.5,26,30.6,24.9,86.4,7.7,100,41.67,rain,0,0,22.7,15.5,214.1,1008.6,46.4,,183.8,15.7,7,,2017-11-14T06:35:54,2017-11-14T18:25:46,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
Lagos,2017-11-15,29.6,26.3,27.4,36,26.3,30.8,24.9,86.2,9.3,100,50,rain,0,0,25.6,14.4,232.3,1009,82.3,,165.3,14.2,6,,2017-11-15T06:36:11,2017-11-15T18:25:49,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
Lagos,2017-11-16,28.5,26.2,27.3,34,26.2,30.3,25,87.4,5.6,100,50,rain,0,0,29.2,15.1,236,1009.6,98.1,,175.3,15.2,6,,2017-11-16T06:36:29,2017-11-16T18:25:53,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2017-11-17,29,26.1,27.3,34.6,26.1,30.3,24.7,86,2.9,100,58.33,rain,0,0,28.4,15.1,228.7,1009,72.9,,178.5,15.4,7,,2017-11-17T06:36:48,2017-11-17T18:25:58,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2017-11-18,28.8,25.8,27,34.6,25.8,29.6,24.8,87.8,3.4,100,62.5,rain,0,0,29.2,16.2,228.8,1009.5,83.5,,175.8,15.1,6,,2017-11-18T06:37:08,2017-11-18T18:26:03,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2017-11-19,28.1,25.9,26.8,32.8,25.9,28,24.4,86.9,5.4,100,70.83,rain,0,0,25.9,14.4,205,1009.8,85.1,,150.7,13.1,6,,2017-11-19T06:37:28,2017-11-19T18:26:10,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2017-11-20,28.8,25.4,26.9,33.9,25.4,29.2,24.5,86.7,5.7,100,50,rain,0,0,19.8,11.9,203.5,1010.5,82.7,,170.4,14.7,6,,2017-11-20T06:37:49,2017-11-20T18:26:18,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
Lagos,2017-11-21,29.1,25,26.9,35.1,25,29.5,24.4,86.3,3.7,100,37.5,rain,0,0,23.4,11.2,231.3,1009.9,66.1,,192.7,16.6,8,,2017-11-21T06:38:11,2017-11-21T18:26:26,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
